date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
2016/1/28 4:00,,,,0,4.1,0,0,0,0,2,ñkêº
2016/1/28 5:00,,,,0,3.2,0,0,0,0,1.7,êºñkêº
2016/1/28 6:00,0,1,20,0,2.5,0,0,0,0,1.6,êºñkêº
2016/1/28 7:00,,,,0.01,3,0,0,0,0,1.3,êºñkêº
2016/1/28 8:00,,,,0.33,5.1,0,0,0,0.7,1,êºìÏêº
2016/1/28 9:00,0,1,30,1,7.7,0,0,0,1,1.4,ñkêº
2016/1/28 10:00,,,,1.56,9.7,0,0,0,1,2,êºñkêº
2016/1/28 11:00,,,,1.97,11.8,0,0,0,1,2.1,êºñkêº
2016/1/28 12:00,0,1,25,2.18,13.2,0,0,0,1,1.7,ñkñkêº
2016/1/28 13:00,,,,2.15,12.8,0,0,0,1,2.5,ìåìÏìå
2016/1/28 14:00,,,,1.84,12.8,0,0,0,1,1.3,êº
2016/1/28 15:00,0+,1,15,1.34,12.5,0,0,0,1,2,ìÏ
2016/1/28 16:00,,,,0.75,11.9,0,0,0,1,2.9,ìÏìÏìå
2016/1/28 17:00,,,,0.2,9.4,0,0,0,0.7,1.1,êº
2016/1/28 18:00,0,1,20,0,8.2,0,0,0,0,1.8,ìÏìÏìå
2016/1/28 19:00,,,,0,7.4,0,0,0,0,2.1,ìÏìÏêº
2016/1/28 20:00,,,,0,7.7,0,0,0,0,1.7,êº
2016/1/28 21:00,0,1,20,0,7.6,0,0,0,0,2.1,êºìÏêº
2016/1/28 22:00,,,,0,7,0,0,0,0,1.2,êº
2016/1/28 23:00,,,,0,7.6,0,0,0,0,2.3,ñkêº
2016/1/29 0:00,,,,0,6.1,0,0,0,0,2.2,ñkêº
2017/1/28 1:00,,,,0,6.9,0,0,0,0,3,ñkêº
2017/1/28 2:00,,,,0,6.8,0,0,0,0,2.6,ñkñkêº
2017/1/28 3:00,0,1,20,0,5.3,0,0,0,0,2.2,êºñkêº
2017/1/28 4:00,,,,0,5.8,0,0,0,0,2.1,ñkêº
2017/1/28 5:00,,,,0,5.9,0,0,0,0,3.1,ñkêº
2017/1/28 6:00,2,2,20,0,5.3,0,0,0,0,2.9,ñkêº
2017/1/28 7:00,,,,0.01,5.5,0,0,0,0,2.9,ñkñkêº
2017/1/28 8:00,,,,0.4,6.6,0,0,0,0.6,2,ñkñkêº
2017/1/28 9:00,0+,1,40,0.95,7.9,0,0,0,1,3.2,ñk
2017/1/28 10:00,,,,1.6,9.2,0,0,0,1,2,ñkñkêº
2017/1/28 11:00,,,,2.02,11.3,0,0,0,1,2.8,ñk
2017/1/28 12:00,0,1,30,2.22,11.9,0,0,0,1,2,ñkñkêº
2017/1/28 13:00,,,,2.19,12.3,0,0,0,1,1.3,ñk
2017/1/28 14:00,,,,1.92,13,0,0,0,1,1.7,ñk
2017/1/28 15:00,3,2,15,1.43,12.8,0,0,0,1,1.8,ñk
2017/1/28 16:00,,,,0.79,11.1,0,0,0,1,2.2,ñkìå
2017/1/28 17:00,,,,0.19,10.7,0,0,0,0.5,1.4,ñk
2017/1/28 18:00,7,2,20,0,7.6,0,0,0,0,1.3,ìÏìÏìå
2017/1/28 19:00,,,,0,8,0,0,0,0,2.9,ìÏìÏìå
2017/1/28 20:00,,,,0,7.8,0,0,0,0,1.7,ìÏìå
2017/1/28 21:00,5,2,15,0,7.3,0,0,0,0,1.1,ìÏìÏìå
2017/1/28 22:00,,,,0,7.1,0,0,0,0,1.5,ñkìå
2017/1/28 23:00,,,,0,7.5,0,0,0,0,1.5,ñkñkêº
2017/1/29 0:00,,,,0,6.8,0,0,0,0,1.3,ñkñkêº
2018/1/28 1:00,,,,0,1.8,0,0,4,0,1.5,êºñkêº
2018/1/28 2:00,,,,0,0.6,0,0,4,0,0.6,ìÏêº
2018/1/28 3:00,0,1,25,0,1,0,0,4,0,3,ñkêº
2018/1/28 4:00,,,,0,0.8,0,0,4,0,3.9,ñkêº
2018/1/28 5:00,,,,0,0.9,0,0,4,0,3.5,ñkêº
2018/1/28 6:00,8,2,25,0,0,0,0,4,0,2.1,ñk
2018/1/28 7:00,,,,0.01,-0.6,0,0,4,0,1.3,ñkñkìå
2018/1/28 8:00,,,,0.31,0.7,0,0,4,0.4,1.9,ñkñkìå
2018/1/28 9:00,10-,4,30,0.65,1.8,0,0,4,0.3,1.4,ñk
2018/1/28 10:00,,,,0.64,2.1,0,0,4,0,2,ñkñkêº
2018/1/28 11:00,,,,0.41,2.3,0,0,4,0,1.4,ñkñkêº
2018/1/28 12:00,10,4,25,0.57,3.1,0,0,4,0,2.5,ìåñkìå
2018/1/28 13:00,,,,0.49,3.5,0,0,4,0,0.5,ñkñkìå
2018/1/28 14:00,,,,0.47,4,0,0,4,0,1.5,ìÏìÏìå
2018/1/28 15:00,10-,4,20,0.32,4.4,0,0,3,0,0.9,ñkìå
2018/1/28 16:00,,,,0.59,4.8,0,0,3,0.5,1.5,ìÏìå
2018/1/28 17:00,,,,0.26,3,0,0,3,0.7,1.8,ñkñkìå
2018/1/28 18:00,2,2,20,0,1.6,0,0,3,0,1.5,ñk
2018/1/28 19:00,,,,0,0.8,0,0,3,0,1.6,ñkñkìå
2018/1/28 20:00,,,,0,0.4,0,0,3,0,1.8,ñkñkìå
2018/1/28 21:00,0,1,20,0,1,0,0,3,0,1.6,ñkñkêº
2018/1/28 22:00,,,,0,0.7,0,0,3,0,1.8,ñkñkêº
2018/1/28 23:00,,,,0,0.9,0,0,3,0,2,ñkêº
2018/1/29 0:00,,,,0,0,0,0,3,0,1.7,ñk
2019/1/28 1:00,,,,0,1.3,0,0,0,0,2,êºñkêº
2019/1/28 2:00,,,,0,0.8,0,0,0,0,1.2,êºñkêº
2019/1/28 3:00,8,2,25,0,1,0,0,0,0,0.5,êºñkêº
2019/1/28 4:00,,,,0,1.7,0,0,0,0,0.5,ñkêº
2019/1/28 5:00,,,,0,2.4,0,0,0,0,0.9,ñkñkìå
2019/1/28 6:00,7,2,20,0,2.2,0,0,0,0,1.7,ñkñkìå
2019/1/28 7:00,,,,0.01,1.2,0,0,0,0,0.8,ìå
2019/1/28 8:00,,,,0.09,2.5,0,0,0,0,0.9,ñkìå
2019/1/28 9:00,10-,4,25,0.31,4.2,0,0,0,0,1.2,ñk
2019/1/28 10:00,,,,0.64,5.1,0,0,0,0,0.9,ìÏ
2019/1/28 11:00,,,,0.75,6.7,0,0,0,0,0.9,ìå
2019/1/28 12:00,10-,3,20,1.21,8.1,0,0,0,0.3,1.9,ñkñkìå
2019/1/28 13:00,,,,1.74,12.1,0,0,0,0.9,6.8,ìÏìÏêº
2019/1/28 14:00,,,,1.87,12.8,0,0,0,1,6.6,ìÏ
2019/1/28 15:00,2,2,20,1.42,13,0,0,0,1,5.5,ìÏìÏêº
2019/1/28 16:00,,,,0.84,12.7,0,0,0,1,4.8,ìÏêº
2019/1/28 17:00,,,,0.23,11.3,0,0,0,0.8,4,ìÏêº
2019/1/28 18:00,0+,1,20,0,10.3,0,0,0,0,4.2,ìÏêº
2019/1/28 19:00,,,,0,8.9,0,0,0,0,3.5,ìÏìÏêº
2019/1/28 20:00,,,,0,8.6,0,0,0,0,4.3,ìÏêº
2019/1/28 21:00,0+,1,20,0,8.6,0,0,0,0,3,ìÏìÏêº
2019/1/28 22:00,,,,0,7.4,0,0,0,0,2.6,êºìÏêº
2019/1/28 23:00,,,,0,7,0,0,0,0,1.8,ñkñkêº
2019/1/29 0:00,,,,0,6.5,0,0,0,0,3.2,ñkêº
2020/1/28 1:00,,,,0,1.1,2,0,0,0,3.3,ñkñkêº
2020/1/28 2:00,,,,0,1.6,0,0,0,0,3.2,ñkñkêº
2020/1/28 3:00,10,12,3,0,0.6,2.5,0,0,0,2.4,ñkñkêº
2020/1/28 4:00,,,,0,1.3,1,0,0,0,4.1,ñkñkêº
2020/1/28 5:00,,,,0,1.9,2,0,0,0,4,ñkñkêº
2020/1/28 6:00,10,10,4,0,2.2,0.5,0,0,0,4.5,ñkñkêº
2020/1/28 7:00,,,,0,2.5,1.5,0,0,0,4.3,ñkñkêº
2020/1/28 8:00,,,,0.02,2.8,1.5,0,0,0,4.6,ñkêº
2020/1/28 9:00,10,10,4,0.09,3.3,1,0,0,0,4.6,ñkñkêº
2020/1/28 10:00,,,,0.15,3.8,2,0,0,0,5.5,ñkñkêº
2020/1/28 11:00,,,,0.16,4.1,1,0,0,0,4.1,ñkñkêº
2020/1/28 12:00,10,10,4,0.2,4.4,0.5,0,0,0,3.9,ñkñkêº
2020/1/28 13:00,,,,0.19,5,2,0,0,0,3.8,ñkñkêº
2020/1/28 14:00,,,,0.18,5.5,2,0,0,0,3.4,ñkñkêº
2020/1/28 15:00,10,10,3,0.17,5.9,2,0,0,0,3.2,ñkñkêº
2020/1/28 16:00,,,,0.08,6,1.5,0,0,0,3.1,ñkñkêº
2020/1/28 17:00,,,,0.02,6.2,1.5,0,0,0,3.3,ñkñkêº
2020/1/28 18:00,10,10,3,0,6.4,2.5,0,0,0,2.8,ñkñkêº
2020/1/28 19:00,,,,0,6.5,1.5,0,0,0,2.5,ñkñkêº
2020/1/28 20:00,,,,0,6.7,4,0,0,0,2.2,ñk
2020/1/28 21:00,10,10,3,0,6.8,2.5,0,0,0,2.8,ñkñkêº
2020/1/28 22:00,,,,0,6.9,6.5,0,0,0,2.4,ñkñkêº
2020/1/28 23:00,,,,0,7,7.5,0,0,0,3.3,ñk
2020/1/29 0:00,,,,0,7,6.5,0,0,0,3,ñkñkêº
2021/1/28 1:00,,,,0,7,0,0,0,0,2.5,ñkñkêº
2021/1/28 2:00,,,,0,6.8,0,0,0,0,2.5,ñk
2021/1/28 3:00,10-,3,20,0,5.5,0,0,0,0,1.3,ñkñkêº
2021/1/28 4:00,,,,0,5.9,0,0,0,0,1.3,ñk
2021/1/28 5:00,,,,0,6.1,0,0,0,0,1.1,ñkêº
2021/1/28 6:00,10-,4,15,0,6,0,0,0,0,1.7,ñkêº
2021/1/28 7:00,,,,0.01,5.5,0,0,0,0,1.9,ñkñkêº
2021/1/28 8:00,,,,0.23,5.9,0,0,0,0.2,2.1,ñkñkìå
2021/1/28 9:00,10-,4,15,0.3,6,0,0,0,0,2.6,ñkñkìå
2021/1/28 10:00,,,,0.42,6.1,0,0,0,0,3,ñk
2021/1/28 11:00,,,,0.41,6.7,0,0,0,0,4.2,ñkñkìå
2021/1/28 12:00,10,4,15,0.37,6.7,0,0,0,0,2.7,ñkìå
2021/1/28 13:00,,,,0.37,6.2,0,0,0,0,3.6,ñkñkìå
2021/1/28 14:00,,,,0.14,4.4,1,0,0,0,3,ñkñkìå
2021/1/28 15:00,10,10,6,0.09,2.1,2,0,0,0,3.3,ñkñkêº
2021/1/28 16:00,,,,0.06,1.3,2.5,0,0,0,2.2,ñkñkêº
2021/1/28 17:00,,,,0.02,1.4,2,0,0,0,3.2,ñkêº
2021/1/28 18:00,10,10,6,0,1.9,0.5,0,0,0,2.8,ñkêº
2021/1/28 19:00,,,,0,1.9,1,0,0,0,2.2,ñkñkêº
2021/1/28 20:00,,,,0,2.3,0,0,0,0,1.8,ñkêº
2021/1/28 21:00,10-,4,8,0,2.4,0,0,0,0,1.7,ñkñkêº
2021/1/28 22:00,,,,0,2.8,0,0,0,0,1.3,ñkêº
2021/1/28 23:00,,,,0,2.7,0,0,0,0,0.8,ñk
2021/1/29 0:00,,,,0,2.8,0,0,0,0,0.8,êºñkêº
2022/1/28 1:00,,,,0,5.4,0,0,0,0,2.8,ñkñkêº
2022/1/28 2:00,,,,0,5.3,0,0,0,0,2.9,ñkñkêº
2022/1/28 3:00,10-,4,20,0,5.1,0,0,0,0,2.6,ñkñkêº
2022/1/28 4:00,,,,0,5.1,0,0,0,0,3.1,ñk
2022/1/28 5:00,,,,0,4.8,0,0,0,0,2.6,ñkñkêº
2022/1/28 6:00,10-,4,25,0,4.9,0,0,0,0,2.4,ñkñkêº
2022/1/28 7:00,,,,0.01,4.5,0,0,0,0,1.7,ñkñkìå
2022/1/28 8:00,,,,0.14,4.4,0,0,0,0,3.2,ñkñkìå
2022/1/28 9:00,9,4,25,0.59,4.7,0,0,0,0.3,2,ñkñkìå
2022/1/28 10:00,,,,1.24,6.8,0,0,0,0.5,3.2,ñkñkêº
2022/1/28 11:00,,,,1.35,7.8,0,0,0,0.3,2.2,ñkñkêº
2022/1/28 12:00,7,2,20,1.48,9.1,0,0,0,0.4,2.8,ñkñkêº
2022/1/28 13:00,,,,1.5,9,0,0,0,0.6,1.6,ñk
2022/1/28 14:00,,,,1.91,10.6,0,0,0,1,1.9,ñkñkìå
2022/1/28 15:00,6,2,20,1.16,9.7,0,0,0,0.4,1.3,ñkìå
2022/1/28 16:00,,,,0.33,8.9,0,0,0,0.1,3.1,ìÏ
2022/1/28 17:00,,,,0.07,7.8,0,0,0,0,2.3,ìÏ
2022/1/28 18:00,10-,4,15,0,7.4,0,0,0,0,0.9,ìÏìÏêº
2022/1/28 19:00,,,,0,7.3,0,0,0,0,3.7,êºñkêº
2022/1/28 20:00,,,,0,6.8,0,0,0,0,4.4,ñkêº
2022/1/28 21:00,4,2,20,0,6.4,0,0,0,0,3.1,ñkñkêº
2022/1/28 22:00,,,,0,5.8,0,0,0,0,2.3,ñk
2022/1/28 23:00,,,,0,5.5,0,0,0,0,2.6,ñkñkêº
2022/1/29 0:00,,,,0,4.7,0,0,0,0,2.4,ñkñkêº
2023/1/28 1:00,,,,0,2.3,0,0,0,0,4.1,ñkñkêº
2023/1/28 2:00,,,,0,2.3,0,0,0,0,4.3,ñkñkêº
2023/1/28 3:00,0,1,30,0,1.9,0,0,0,0,4.2,ñkêº
2023/1/28 4:00,,,,0,1.5,0,0,0,0,4.8,ñkêº
2023/1/28 5:00,,,,0,1.8,0,0,0,0,5.1,ñkêº
2023/1/28 6:00,0+,1,30,0,1.3,0,0,0,0,3.3,ñkêº
2023/1/28 7:00,,,,0.01,1.1,0,0,0,0,3.1,ñkêº
2023/1/28 8:00,,,,0.32,1.9,0,0,0,0.6,3.1,ñkêº
2023/1/28 9:00,0+,1,40,1.06,4.2,0,0,0,1,4.2,ñkñkêº
2023/1/28 10:00,,,,1.65,5.4,0,0,0,1,4.2,ñkêº
2023/1/28 11:00,,,,2.08,6.4,0,0,0,1,4.2,ñkêº
2023/1/28 12:00,0+,1,30,2.29,7.8,0,0,0,1,3.9,ñkñkêº
2023/1/28 13:00,,,,2.26,7.6,0,0,0,1,4.3,êºñkêº
2023/1/28 14:00,,,,1.98,7.2,0,0,0,1,4.3,ñkêº
2023/1/28 15:00,9,4,30,1.16,6.2,0,0,0,0.6,3,ñkìå
2023/1/28 16:00,,,,0.59,5.6,0,0,0,0.6,3,ñkñkìå
2023/1/28 17:00,,,,0.1,4.9,0,0,0,0,1.6,ñk
2023/1/28 18:00,5,2,30,0,4.1,0,0,0,0,1.3,ñkñkìå
2023/1/28 19:00,,,,0,3.7,0,0,0,0,2,ñkñkêº
2023/1/28 20:00,,,,0,3.3,0,0,0,0,1.7,ñkñkêº
2023/1/28 21:00,7,2,30,0,2.5,0,0,0,0,3,êºñkêº
2023/1/28 22:00,,,,0,1.8,0,0,0,0,3.8,ñkêº
2023/1/28 23:00,,,,0,2.2,0,0,0,0,2.5,ñkêº
2023/1/29 0:00,,,,0,0.9,0,0,0,0,2.5,êºñkêº
2024/1/28 1:00,,,,0,4.4,0,0,0,0,1.1,ñk
2024/1/28 2:00,,,,0,4,0,0,0,0,1.5,ñkñkìå
2024/1/28 3:00,0+,1,40,0,3.3,0,0,0,0,2.3,ñkñkìå
2024/1/28 4:00,,,,0,3.1,0,0,0,0,1.2,ñkñkêº
2024/1/28 5:00,,,,0,4.2,0,0,0,0,1.7,ñkñkêº
2024/1/28 6:00,9,4,40,0,4.2,0,0,0,0,2.2,ñkñkêº
2024/1/28 7:00,,,,0,3.9,0,0,0,0,1.6,ñkñkìå
2024/1/28 8:00,,,,0.15,3.9,0,0,0,0,1.6,ñk
2024/1/28 9:00,10-,4,30,0.3,4.8,0,0,0,0,1,ñkêº
2024/1/28 10:00,,,,0.4,5.5,0,0,0,0,1.9,ñkêº
2024/1/28 11:00,,,,1.13,7.7,0,0,0,0.3,1.7,ñk
2024/1/28 12:00,10-,4,30,1.31,7.7,0,0,0,0.5,0.8,ñk
2024/1/28 13:00,,,,0.94,8.9,0,0,0,0,1.6,ñkñkìå
2024/1/28 14:00,,,,1.18,9.3,0,0,0,0.4,1.2,ñkñkìå
2024/1/28 15:00,10-,4,30,0.58,9,0,0,0,0,1.4,ñkìå
2024/1/28 16:00,,,,0.3,9,0,0,0,0,1.4,ñk
2024/1/28 17:00,,,,0.19,7.9,0,0,0,0.5,1.9,ñkñkìå
2024/1/28 18:00,10-,4,25,0,7.2,0,0,0,0,1.5,êºñkêº
2024/1/28 19:00,,,,0,7.1,0,0,0,0,1.8,ñkñkìå
2024/1/28 20:00,,,,0,6.5,0,0,0,0,2.1,ñkñkìå
2024/1/28 21:00,6,2,20,0,6,0,0,0,0,1.6,ñkêº
2024/1/28 22:00,,,,0,5.9,0,0,0,0,2.5,ñkêº
2024/1/28 23:00,,,,0,5.1,0,0,0,0,1.9,ñkêº
2024/1/29 0:00,,,,0,4.8,0,0,0,0,1.3,ñk
2025/1/28 1:00,,,,0,5.6,0,0,0,0,3.1,ñkêº
2025/1/28 2:00,,,,0,5.2,0,0,0,0,2.2,ñkñkêº
2025/1/28 3:00,10-,4,20,0,5.3,0,0,0,0,2.1,ñkñkêº
2025/1/28 4:00,,,,0,5.3,0,0,0,0,1.7,ñkñkêº
2025/1/28 5:00,,,,0,5.4,0,0,0,0,1.8,ñkñkêº
2025/1/28 6:00,10,4,20,0,5.1,0,0,0,0,2.4,ñk
2025/1/28 7:00,,,,0.01,4.8,0,0,0,0,1.4,ñkñkìå
2025/1/28 8:00,,,,0.29,5.3,0,0,0,0.4,1.7,ñkêº
2025/1/28 9:00,1,1,20,0.99,7,0,0,0,1,2.1,ñkêº
2025/1/28 10:00,,,,1.53,9.6,0,0,0,1,0.9,ñkñkìå
2025/1/28 11:00,,,,1.96,11,0,0,0,1,1.7,êºñkêº
2025/1/28 12:00,0+,1,15,2.15,12.6,0,0,0,1,2,êºìÏêº
2025/1/28 13:00,,,,2.08,12.2,0,0,0,1,3.3,ìÏìÏìå
2025/1/28 14:00,,,,1.82,12.8,0,0,0,1,1.8,ìÏìÏìå
2025/1/28 15:00,6,2,25,0.74,11.8,0,0,0,0.4,1.2,ìåñkìå
2025/1/28 16:00,,,,0.25,12.3,0,0,0,0.1,1.3,ìå
2025/1/28 17:00,,,,0.17,11.6,0,0,0,0.4,3.5,ìÏìÏêº
2025/1/28 18:00,0+,1,20,0,9.5,0,0,0,0,0.5,ñkìå
2025/1/28 19:00,,,,0,8.4,0,0,0,0,1.8,ìÏìÏêº
2025/1/28 20:00,,,,0,9.4,0,0,0,0,3.8,ñkìå
2025/1/28 21:00,4,2,20,0,8.8,0,0,0,0,2.6,ñk
2025/1/28 22:00,,,,0,8.3,0,0,0,0,2.6,ñkñkìå
2025/1/28 23:00,,,,0,8,0,0,0,0,2,ñkñkêº
2025/1/29 0:00,,,,0,5.8,0,0,0,0,1,ìÏ
2026/1/28 1:00,,,,0,4.5,0,0,0,0,3.3,ñkêº
2026/1/28 2:00,,,,0,3.1,0,0,0,0,2.1,ñkñkìå
2026/1/28 3:00,0,1,25,0,2.9,0,0,0,0,1.9,ñk
2026/1/28 4:00,,,,0,3.4,0,0,0,0,0.7,ñk
2026/1/28 5:00,,,,0,3.2,0,0,0,0,2.1,ñk
2026/1/28 6:00,0+,1,25,0,3.1,0,0,0,0,2.1,ñkñkêº
2026/1/28 7:00,,,,0.01,3.2,0,0,0,0,2.3,ñkñkêº
2026/1/28 8:00,,,,0.32,4.2,0,0,0,0.5,2.9,ñk
2026/1/28 9:00,8,2,30,1.01,5.8,0,0,0,1,3.1,ñkñkêº
2026/1/28 10:00,,,,1.23,6.6,0,0,0,0.3,3.6,ñkñkêº
2026/1/28 11:00,,,,1.09,7.2,0,0,0,0,3.8,ñkêº
2026/1/28 12:00,10-,4,40,1.1,7.5,0,0,0,0,4,ñkñkêº
2026/1/28 13:00,,,,0.75,7.8,0,0,0,0,2.4,ñkêº
2026/1/28 14:00,,,,0.54,7.7,0,0,0,0,2,ñkêº
2026/1/28 15:00,10-,4,30,0.32,8,0,0,0,0,1.6,ñkêº
2026/1/28 16:00,,,,0.23,8,0,0,0,0,1.9,ñkñkêº
2026/1/28 17:00,,,,0.1,7.3,0,0,0,0,2.3,ñkêº
2026/1/28 18:00,10-,4,30,0,7,0,0,0,0,3.8,ñkêº
2026/1/28 19:00,,,,0,6.3,0,0,0,0,3,ñkêº
2026/1/28 20:00,,,,0,5.9,0,0,0,0,3.6,êºñkêº
2026/1/28 21:00,10-,4,30,0,5.5,0,0,0,0,3.5,ñkêº
2026/1/28 22:00,,,,0,5,0,0,0,0,2.1,ñkêº
2026/1/28 23:00,,,,0,4.7,0,0,0,0,1.5,ñkñkêº
2026/1/29 0:00,,,,0,3.4,0,0,0,0,2.1,ñkñkìå
